,id,overview,origin_country,original_name,vote_count,popularity,original_language
1371,4614,"From murder and espionage to terrorism and stolen submarines, a team of special agents investigates any crime that has any connection to Navy and Marine Corps personnel, regardless of rank or position.",['US'],NCIS,2466,242.1395,en
1372,67043,"During Prohibition, the law is powerless and the mob rules Lawless, a town that thrives on the black market sale of illicitly brewed liquor. Avilio returns to town after a time away, following a lead on the murder of his family.",['JP'],91Days,205,6.9584,ja
1373,111803,"Follow the exploits of various guests and employees at an exclusive tropical resort over the span of a week as with each passing day, a darker complexity emerges in these picture-perfect travelers, the hotel’s cheerful employees and the idyllic locale itself.",['US'],The White Lotus,1334,46.8821,en
1374,71738,"Follow the crew of the not-so-functional exploratory ship in the Earth's interstellar fleet, 400 years in the future.",['US'],The Orville,1348,25.2088,en
1375,225634,"The story of the Menéndez brothers, who were convicted in 1996 of murdering their parents José and Mary Louise “Kitty” Menéndez.",['US'],Monsters: The Lyle and Erik Menendez Story,484,16.965,en
1376,85948,"The lives of the support crew serving on one of Starfleet's least important ships, the U.S.S. Cerritos, in 2380. Ensigns Mariner, Boimler, Rutherford and Tendi have to keep up with their duties and their social lives, often while the ship is being rocked by a multitude of sci-fi anomalies.",['US'],Star Trek: Lower Decks,423,17.3226,en
1377,64752,"Simba's son, Kion, assembles a group of animals to protect the Pride Lands, known as the Lion Guard.",['US'],The Lion Guard,260,10.9904,en
1378,1415,"A modern-day drama about a crime-solving duo that cracks the NYPD's most impossible cases. Following his fall from grace in London and a stint in rehab, eccentric Sherlock escapes to Manhattan where his wealthy father forces him to live with his worst nightmare - a sober companion, Dr. Watson.",['US'],Elementary,1784,71.1911,en
1379,31295,"When five young outsiders on Community Service get caught in a strange storm, they discover that they have developed superpowers.",['GB'],Misfits,988,14.2704,en
1380,62099,"A soldier from the 15th century, a university student from the 19th century and a nurse from the present join the secret 'Department of Time', a secret department within the Spanish government with the ability to travel through time. Their mission is prevent changes in history.",['ES'],El Ministerio del Tiempo,202,7.937,es
1381,82104,"Out to avenge his mother's death, a college student pledges a secret order and lands in a war between werewolves and practitioners of dark magic.",['US'],The Order,906,8.6649,en
1382,81723,"It’s 1882 and the Gilded Age is in full swing when Marian Brook, a young orphaned daughter of a Southern general, moves in with her rigidly conventional aunts in New York City. With the help of Peggy Scott, an African-American woman masquerading as her maid, Marian gets caught up in the dazzling lives of her rich neighbors as she struggles to decide between adhering to the rules or forging her own path.",['US'],The Gilded Age,248,14.2362,en
1383,63210,"When Clary Fray's mother has disappeared, Clary joins a band of Shadowhunters; demon killing hunters, and gets caught up in a plan to save the world.",['US'],Shadowhunters,1189,20.4821,en
1384,1097,"Thousands of years after Earth’s atmosphere was destroyed, adventure blooms in the strangest of places. The domed city of Romdo is supposed to be perfect, but Re-l Mayer, a young female inspector from the Civilian Intelligence Office, knows better. In this place where humans and robots coexist, she receives a strange message: something is awakening!",['JP'],Ergo Proxy,381,17.6661,ja
1385,12577,The adventures of the demon hunter Dante who himself is half demon and half human.,['JP'],デビル メイ クライ,252,8.8489,ja
1386,47665,"The pirate adventures of Captain Flint and his men twenty years prior to Robert Louis Stevenson’s classic “Treasure Island.” Flint, the most brilliant and most feared pirate captain of his day, takes on a fast-talking young addition to his crew who goes by the name John Silver. Threatened with extinction on all sides, they fight for the survival of New Providence Island, the most notorious criminal haven of its day – a debauched paradise teeming with pirates, prostitutes, thieves and fortune seekers, a place defined by both its enlightened ideals and its stunning brutality.",['US'],Black Sails,1410,30.6876,en
1387,45666,"Sam Puckett is loud, independent, and tough as nails, while Cat Valentine is sweet as pie and super flighty. But that doesn't stop this unlikely pair from becoming best buds and roomies!

Together, they're a power duo with a love for fun and adventure -- it's just too bad that it doesn't come cheap. Burgers at their favorite robot restaurant Bots don't grow on trees, after all. A booming out-of-home babysitting business quickly becomes the answer to their empty-pocket problems, but also an extra reason for countless wacky adventures to come!",['US'],Sam & Cat,412,10.5892,en
1388,31072,A family that deals with the conflicts and problems of daily life but in a comical and exaggerated way with the particularity that they live in a city that is built entirely of stuffed animals and with all the stuffed accessories.,['MX'],La familia P. Luche,1063,4.8476,es
1389,15804,"The Caped Crusader is teamed up with Blue Beetle, Green Arrow, Aquaman and countless others in his quest to uphold justice.",['US'],Batman: The Brave and the Bold,277,16.5073,en
1390,12568,"Destilando Amor is a 2007 Mexican telenovela produced by Televisa and Nicandro Díaz. It stars Angélica Rivera and Eduardo Yáñez as the main protagonists and was set primarily in Tequila, Jalisco. It is a remake of the 1994 Colombian telenovela Café, con aroma de mujer, and was nominated for twelve Premios TVyNovelas of which it won ten including Best Telenovela of the Year.",['MX'],Destilando amor,318,13.5347,es
1391,92916,"When a novelist realizes her terrifying stories are coming true, she returns to her hometown to face the demons from her past that inspire her writing.",['FR'],Marianne,570,2.6323,fr
1392,88396,"Following the events of “Avengers: Endgame”, the Falcon, Sam Wilson and the Winter Soldier, Bucky Barnes team up in a global adventure that tests their abilities, and their patience.",['US'],The Falcon and the Winter Soldier,8809,12.5955,en
1393,42154,"World War II In Colour is a 13-episode television documentary miniseries recounting the events of World War II narrated by Robert Powell. The show covers the Western Front, Eastern Front, and the Pacific War. It is on syndication in America on the Military Channel. This series is in full color, combining both original and colorized footage.",['GB'],World War II in Colour,275,1.8596,en
1394,96129,A twisted criminal's gruesome videos drive a group of amateur online sleuths to launch a risky manhunt that pulls them into a dark underworld.,['GB'],Don't F**k with Cats: Hunting an Internet Killer,634,4.1798,en
1395,88408,"As Pope Pius XIII hangs between life and death in a coma, charming and sophisticated moderate English aristocrat Sir John Brannox is placed on the papal throne and adopts the name John Paul III. A sequel series to “The Young Pope.”",['IT'],The New Pope,296,5.2878,it
1396,61838,"The series is set as a reality TV-esque show following Barbie, her sisters and her friends in the day-to-day activities that take place in the Dreamhouse and surrounding areas. Much of the humor in the show derives from parodying and lampooning both the traditional reality TV format and the Barbie franchise itself.",['US'],Barbie: Life in the Dreamhouse,423,5.7608,en
1397,4324,Dr. Michaela Quinn journeys to Colorado Springs to be the town's physician after her father's death in 1868.,['US'],"Dr. Quinn, Medicine Woman",465,29.2483,en
1398,77341,"The story of two siblings who witness the murder of their parents in the hands of one of the drug cartels in Mexico, after which Alejandro Ferrer's younger sister is kidnapped. 25 years later, Alejandro is now the captain of the Federal Police and seeks revenge against the narcos for destroying his family.",['MX'],Enemigo íntimo,434,10.8038,es
1399,109939,"After trading in the seemingly charmed life of a gentleman for one of a swashbuckling buccaneer, Stede Bonnet becomes captain of the pirate ship Revenge. Struggling to earn the respect of his potentially mutinous crew, Stede’s fortunes change after a fateful run-in with the infamous Captain Blackbeard. Stede and crew attempt to get their ship together and survive life on the high seas.",['US'],Our Flag Means Death,330,8.577,en
1400,241259,"When a struggling comedian shows one act of kindness to a vulnerable woman, it sparks a suffocating obsession which threatens to wreck both their lives.",['GB'],Baby Reindeer,1092,5.9498,en
1401,78670,"16-year-old Henry Coles is an outsider in her new town of Reston, New York. With a major chip on her shoulder and no friends, she remains withdrawn and isolated, but everything changes when a traumatic encounter with a classmate triggers something deep within Henry— unleashing a power she cannot control.",['US'],Impulse,292,8.0149,en
1402,42025,"Real-life mermaids, Sirena, Nixie and Lyla are part of a mermaid pod, which lives in the waters of Mako Island. As young members of the pod, it is their job to protect the Moon Pool and guard it from trespassers. But on the night of a full moon, the mischievous mermaid girls neglect their duties. Sixteen-year-old land-dweller Zac enters the Moon Pool and forms a special connection with Mako. Zac is given a fish-like tail and amazing powers. The mermaid pod is forced to leave Mako, leaving behind the three mermaid girls, cast out of the pod. They know there's only one way they will be allowed to rejoin the pod: They must get legs, venture onto land and take back Zac's powers – or risk being outcasts forever.",['AU'],Mako: Island of Secrets,621,6.3323,en
1403,33213,"Best pals CeCe and Rocky dream of dancing stardom. And they seem on the verge of realizing that goal when they win places as backup dancers on the local TV show ""Shake It Up, Chicago."" While they get to show off their moves, they find out they need to keep putting their best feet forward to keep up with the rest of the crew on the show.",['US'],Shake It Up,294,13.8128,en
1404,653,"Part-American, part-Scandinavian death-metal band Dethklok has a lingering effect on its fans, who take the words seriously and do anything Dethklok lyrics say. The government fears the band's influence and sets out to destroy it by covert means; for example, by sending military pharmaceutical psychotropic drug manufacturers. Deemed sociopaths for tossing hot coffee at their concert attendees, two of the band members are alcoholics, and they all have self-esteem issues.",['US'],Metalocalypse,208,8.4256,en
1405,90602,This dramatization depicts the life -- and loves -- of Venezuelan Gen. Simón Bolívar who helped liberate several Latin American countries from Spain.,['CO'],Bolívar,280,3.5954,es
1406,126116,"Guilt, violence and impossible choices – what does it take to survive? Tense, gritty and heartbreaking – Jimmy McGovern's award-winning prison drama, with an all-star cast.",['GB'],Time,248,6.6429,en
1407,5739,"Aspiring super-villain Dr. Horrible wants to join the Evil League of Evil and win the girl of his dreams, but his nemesis, Captain Hammer, stops him at every turn.",['US'],Dr. Horrible's Sing-Along Blog,549,3.2923,en
1408,82596,New passions. New fashions. New Emily? A plucky American marketing whiz spreads her wings in life and love after landing her dream job in Paris.,['US'],Emily in Paris,1519,22.3226,en
1409,74428,Worlds collide when a vengeance-obsessed young woman from the other side of the tracks captures the attention of two well-off friends.,['MX'],Rosario Tijeras,1760,13.1659,es
1410,60708,"Everyone knows the name Commissioner Gordon. He is one of the crime world's greatest foes, a man whose reputation is synonymous with law and order. But what is known of Gordon's story and his rise from rookie detective to Police Commissioner? What did it take to navigate the multiple layers of corruption that secretly ruled Gotham City, the spawning ground of the world's most iconic villains? And what circumstances created them – the larger-than-life personas who would become Catwoman, The Penguin, The Riddler, Two-Face and The Joker?",['US'],Gotham,3638,56.1634,en
1411,73925,"Jeff, aka Mr. Pickles, is an icon of children's TV. But when his family begins to implode, Jeff finds no fairy tale or fable or puppet will guide him through this crisis, which advances faster than his means to cope. The result: a kind man in a cruel world faces a slow leak of sanity as hilarious as it is heartbreaking.",['US'],Kidding,333,9.91,en
1412,69629,"A suburban couple's ordinary lives are rocked by the sudden discovery that their children possess mutant powers. Forced to go on the run from a hostile government, the family joins up with an underground network of mutants and must fight to survive.",['US'],The Gifted,1551,18.3209,en
1413,66676,"Teresa flees Mexico after her drug-runner boyfriend is murdered. Settling in Dallas, she looks to become the country's reigning drug smuggler and to avenge her lover's murder.",['US'],Queen of the South,461,15.9642,en
1414,40546,"Virginia and Tony, a father and daughter living in Manhattan, find themselves in a parallel universe where Snow White, Cinderella and Little Red Riding Hood are struggling to maintain order. Their kingdoms have been fragmented by trolls, giants and goblins.",['US'],The 10th Kingdom,264,4.2231,en
1415,57243,"The Doctor is a Time Lord: a 900 year old alien with 2 hearts, part of a gifted civilization who mastered time travel. The Doctor saves planets for a living—more of a hobby actually, and the Doctor's very, very good at it.",['GB'],Doctor Who,3304,146.3433,en
1416,222023,"The inner workings of an American jury trial through the eyes of one particular juror, Ronald Gladden. Gladden is unaware the entire case is fake, everyone except him is an actor and everything that happens — inside the courtroom and out — is carefully planned.",['US'],Jury Duty,216,9.9568,en
1417,64432,"Brakebills University is a secret institution specializing in magic. There, amidst an unorthodox education of spellcasting, a group of twenty-something friends soon discover that a magical fantasy world they read about as children is all too real— and poses grave danger to humanity.",['US'],The Magicians,1673,18.2208,en
1418,46671,"Reality quickly unravels when antisocial Yukiteru is called into a death match against 11 other mentally scarred individuals. Each player has a prophetic device tuned to their personality, giving them control over their future—and the fate of their foes.",['JP'],未来日記,464,11.7907,ja
1419,4601,The third installment of the “Law & Order” franchise takes viewers deep into the minds of its criminals while following the intense psychological approaches the Major Case Squad uses to solve its crimes.,['US'],Law & Order: Criminal Intent,370,45.8621,en
1420,1649,"In his basement in San Francisco, boy-genius Quinn Mallory unlocks the doorway to an infinite number of Earths. During a test run, Quinn invites co-worker Wade Welles and his teacher Professor Maximillian Arturo to see his new invention. But an increase in power and an early departure leave all three, plus a washed-up soul singer named Rembrandt ""Crying Man"" Brown, lost in a parallel world. Now they must ""slide"" from world to world, not only adapting to their changing surroundings, but also trying to get back to their world. Will they ever make it home?",['US'],Sliders,461,44.3672,en
1421,88166,"The parallel lives of identical twin brothers Dominick and Thomas Birdsey in an epic story of betrayal, sacrifice and forgiveness set against the backdrop of 20th century America.",['US'],I Know This Much Is True,268,4.8819,en
1422,120168,"Hell-bent on exacting revenge and proving he was framed for his sister's murder, Álex sets out to unearth much more than the crime's real culprit.",['MX'],¿Quién mató a Sara?,1207,3.5646,es
1423,1407,"CIA officer Carrie Mathison is tops in her field despite being bipolar, which makes her volatile and unpredictable. With the help of her long-time mentor Saul Berenson, Carrie fearlessly risks everything, including her personal well-being and even sanity, at every turn.",['US'],Homeland,2511,79.777,en
1424,72597,"Inspired by actual events, this true crime anthology series takes a deep dive into the dark, twisted minds of terrorists and follows the brave souls who hunt them down.",['US'],Manhunt,511,9.9551,en
1425,69851,"Anthology series of famous feuds with the first season based on the legendary rivalry between Bette Davis and Joan Crawford which began early on their careers, climaxed on the set of ""Whatever Happened to Baby Jane?"" and evolved into an Oscar vendetta.",['US'],FEUD,250,10.5119,en
1426,110642,"Years after the horrors of Raccoon City, Leon and Claire find themselves consumed by a dark conspiracy when a viral attack ravages the White House.",['JP'],バイオハザード: インフィニット ダークネス,880,7.2886,ja
1427,11245,Follow six New Yorkers whose lives intersect amidst the AIDS crisis and the rapidly changing socio-political climate of 1985.,['US'],Angels in America,247,4.4258,en
1428,120462,A limited anthology series that explores terror in America.,['US'],Them,449,11.5371,en
1429,1435,Alicia Florrick boldly assumes full responsibility for her family and re-enters the workforce after her husband's very public sex and political corruption scandal lands him in jail.,['US'],The Good Wife,657,77.4458,en
1430,207717,"An artist finds romance with a chef in Italy and embarks on a life-changing journey of love, loss, resilience and hope across cultures and continents.",['US'],From Scratch,216,4.7759,en
1431,4630,"The zany, fast-paced adventures of a 10-year-old boy and his fairy godparents, who inadvertently create havoc as they grant wishes for their pint-sized charge.","['CA', 'US']",The Fairly OddParents,1076,36.8082,en
1432,2119,"As part of a deal with an intelligence agency to look for his missing brother, a renegade pilot goes on missions with an advanced battle helicopter.",['US'],Airwolf,472,24.6757,en
1433,77532,"The story of mother Bahar, who carries the weight and love of two children in their hearts with enthusiasm in their hearts. Bahar, abandoned by her mother when she was eight years old, later lost her grandma and her father. When she thinks she is all alone, she meets Sarp, whom she delicately loves.",['TR'],Kadın,445,7.3461,tr
1434,10926,"After getting stranded on Earth, Sonic and his friends team up with 12-year-old Chris Thorndyke to collect all the Chaos Emeralds and defeat the evil Dr. Eggman.",['JP'],ソニックX,298,18.0713,ja
1435,7695,"En Nombre Del Amor is a Mexican telenovela produced by Televisa. It is a remake of Cadenas de Amargura. En Nombre Del Amor was produced by Carlos Moreno, and filming began on August 4, 2008. It premiered in the United States July 7, 2009 on Univision and ended its run on March 7, 2010 in a two-hour grand finale on a Sunday.

Starring for Allison Lozz and Sebastián Zurita, as adult stars Victoria Ruffo, Arturo Peniche with Leticia Calderón as the villain protagonist and main villain, co-starring for Laura Flores, Alfredo Adame, Víctor Cámara, and the participation of Altair Jarabo as youth antagonist.",['MX'],En nombre del amor,414,5.221,es
1436,7482,"A five-person team comprised of a thief, a grifter, a hacker, and a retrieval specialist, led by former insurance investigator Nathan Ford, use their skills to fight corporate and governmental injustices inflicted on ordinary citizens.",['US'],Leverage,420,23.1256,en
1437,57577,"Staz is a vampire from the surreal ""Demon World"", and Fuyumi, an ordinary girl, accidentally wanders into the Demon World through a portal. Subsequently after meeting each other, Fuyumi is killed by a carnivorous plant and turned into a ghost, causing Staz to take responsibility and pledge to help bring her back to life.",['JP'],ブラッドラッド,213,6.618,ja
1438,31941,"Three incoming freshman in a big-time, Midwestern college football program have to juggle football, girls, class and nonstop hazing.",['US'],Blue Mountain State,448,10.6809,en
1439,61585,"A look at a seemingly placid New England town that is actually wrought with illicit affairs, crime and tragedy, all told through the lens of Olive, whose wicked wit and harsh demeanor mask a warm but troubled heart and staunch moral center. The story spans 25 years and focuses on Olive's relationships with her husband, Henry, the good-hearted and kindly town pharmacist; their son, Christopher, who resents his mother's approach to parenting; and other members of their community.",['US'],Olive Kitteridge,303,5.4891,en
1440,33025,"Set in 15th century Italy at the height of the Renaissance, The Borgias chronicles the corrupt rise of patriarch Rodrigo Borgia to the papacy, where he proceeds to commit every sin in the book to amass and retain power, influence and enormous wealth for himself and his family.",['US'],The Borgias,511,11.2738,en
1441,1615,"Chip and Dale head a small, eccentric group of animal characters who monitor not only the human world, but the animal community as well, solving mysteries wherever they may be. The ""Rescue Rangers"" take the cases that fall through the cracks.",['US'],Chip 'n' Dale Rescue Rangers,534,12.3051,en
1442,1422,"The daily mishaps of a married woman and her semi-dysfunctional family and their attempts to survive life in general in the city of Orson, Indiana.",['US'],The Middle,726,37.7232,en
1443,1401,"The epic story of post-Civil War America, focusing on Cullen Bohannon, a Confederate soldier who sets out to exact revenge on the Union soldiers who killed his wife. His journey takes him west to Hell on Wheels, a dangerous, raucous, lawless melting pot of a town that travels with and services the construction of the first transcontinental railroad, an engineering feat unprecedented for its time.",['US'],Hell on Wheels,455,25.2938,en
1444,63441,"A heartbreaking story in which power, obsession, and desire will tragically mark the love between Paulina and Adrián who will fight for their love against all odds, even if it takes their life. ",['MX'],A que no me dejas,220,2.7154,es
1445,79593,"Thomas Magnum, a decorated former Navy SEAL, returns home from Afghanistan and applies his military skills to become a private investigator in Hawaii taking jobs no one else will—with the help of fellow vets T.C. Calvin and Rick Wright, and former MI:6 agent, Juliet Higgins.",['US'],Magnum P.I.,328,24.3271,en
1446,65817,"The story of the legalization and subsequent rise of the porn industry in New York’s Times Square from the early ’70s through the mid ’80s, exploring the rough-and-tumble world that existed there until the rise of HIV, the violence of the cocaine epidemic and the renewed real estate market ended the bawdy turbulence of the area.",['US'],The Deuce,403,11.2274,en
1447,4184,"The show's premise revolves around a pair of twin sisters who were separated when they were young, and as adults the younger sister is forced to act as a ""replacement"" for her wealthy twin who wants to temporarily leave her husband and his family to enjoy a life of luxury with multiple lovers.",['MX'],La usurpadora,438,6.4356,es
1448,87944,,['CO'],Rafael Orozco - El Idolo,233,2.7084,es
1449,198102,Expert negotiator Sam Nelson is in for the ride of his life—and so is everyone on board with him—after a group of hijackers take control. Sam will try every move in his playbook to take them down...as the stakes grow higher by the second.,['GB'],Hijack,741,29.7845,en
1450,128113,"Before Sam and Dean, there was John and Mary. Told from the perspective of narrator Dean Winchester, this is the epic, untold love story of how John met Mary, and how they put it all on the line to not only save their love, but the entire world.",['US'],The Winchesters,284,6.5495,en
1451,60655,Derek is a loyal nursing home caretaker who sees only the good in his quirky co-workers as they struggle against prejudice and shrinking budgets to care for their elderly residents.,['GB'],Derek,230,3.3646,en
1452,73777,,['MX'],María de Todos los Ángeles,630,2.3908,es
1453,64099,The love story of young Countess Natasha Rostova and Count Pierre Bezukhov is interwoven with the Great Patriotic War of 1812 against Napoleon's invading army.,['GB'],War and Peace,235,6.4703,en
1454,4879,El cuerpo del Deseo also known as Second Chance is a Spanish-language telenovela produced by Telemundo and Film in Florida. This limited-run series is about a man who comes back from the dead and discovers dark secrets about his beautiful widow. The first version of El cuerpo del Deseo was En Cuerpo Ajeno produced by RTI Colombia in 1992.This telenovela was aired in 25 countries around the world.,"['US', 'CO']",El Cuerpo del Deseo,500,6.9696,es
1455,96734,"Rob Brooks, a female record store owner in the rapidly gentrified neighborhood of Crown Heights, Brooklyn revisit past relationships through music and pop culture, while trying to get over her one true love.",['US'],High Fidelity,232,6.8267,en
1456,109958,"After an au pair's tragic death, Henry Wingrave hires a young American nanny to care for his orphaned niece and nephew who reside at Bly Manor with the estate's chef Owen, groundskeeper Jamie and housekeeper, Mrs. Grose. But all is not as it seems at the manor, and centuries of dark secrets of love and loss are waiting to be unearthed in this chilling tale.",['US'],The Haunting of Bly Manor,1352,21.9577,en
1457,87763,"After seven years in a Málaga prison, a male stripper is released pending retrial and sets out to prove his lover framed him for her husband's murder.",['ES'],Toy Boy,556,2.3009,es
1458,80020,"Trunks returns from the future to train with Goku and Vegeta. However, it disappears without warning. Then the mysterious Fu bursts in, telling them that Trunks has been imprisoned in the Prison Planet, a mysterious complex in an unknown place in the universes. The group seeks the dragon balls to free Trunks, but an endless battle awaits them! Will Goku and the others rescue Trunks and escape the Prison Planet?",['JP'],スーパードラゴンボールヒーローズ,3110,18.0624,ja
1459,227004,"When a mysterious enemy targets his family, a Taipei triad member heads to Los Angeles to protect his strong-willed mother and oblivious younger brother.",['US'],The Brothers Sun,202,8.0012,en
1460,39358,"When Emily Thorne moves to the Hamptons, everyone wonders about the new girl, but she knows everything about them, including what they did to her family. Years ago, they took everything from her. Now, one by one, she's going to make them pay.",['US'],Revenge,830,25.5647,en
1461,39525,"Everyone else sees Wilfred as just a dog, but Ryan sees a crude and somewhat surly, yet irrepressibly brave and honest Australian bloke in a cheap dog suit. While leading him through a series of comedic and existential adventures, Wilfred the dog shows Ryan the man how to overcome his fears and joyfully embrace the unpredictability and insanity of the world around him.",['US'],Wilfred,439,8.1685,en
1462,31718,"Ten years ago, a mysterious spatial anomaly now known as ""Heaven's Gate"" appeared in South America, shortly followed by the opening of ""Hell's Gate"" in Tokyo altering the sky and wreaking havoc on the landscape. The real stars disappeared, replaced by false stars. During this time, people possessing various special abilities — called ""Contractors"" — emerged, each capable of different supernatural feats. Following the disastrous Heaven's War, the United States lost its dominant position as a superpower to a mysterious organization named the Syndicate. The story revolves around a Chinese contractor codenamed ""Hei"" as he undertakes various espionage and assassination missions in Tokyo.",['JP'],-黒の契約者-,245,13.1096,ja
1463,203857,"Amid an international crisis, a US diplomat contends with her high-profile job as ambassador to the UK and her strained marriage to a political star.",['US'],The Diplomat,406,12.9338,en
1464,1678,"Four Southern Florida seniors share a house, their dreams, and a whole lot of cheesecake. Bright, promiscuous, clueless and hilarious, these lovely, mismatched ladies form the perfect circle of friends.",['US'],The Golden Girls,376,21.3559,en
1465,82883,"A seasonal anthology series that tells startling, stranger-than-fiction true crime stories with the first season following Gypsy Blanchard, a girl trying to escape the toxic relationship she has with her overprotective mother.",['US'],The Act,5159,7.7492,en
1466,14396,"The Mario Bros., Princess Toadstool, and Toad protect the Mushroom Kingdom against the evil forces of Bowser and his seven Koopa Kids.",['US'],The Adventures of Super Mario Bros. 3,459,3.806,en
1467,87104,"As Britain is rocked by unstable political, economic and technological advances, members of the Lyons family converge on one crucial night in 2019. Over the next 15 years, the twists and turns of their everyday lives are explored as we find out if this ordinary family could change the world.",['GB'],Years and Years,347,5.4668,en
1468,64513,An anthology series centered around some of history's most famous criminal investigations.,['US'],American Crime Story,1032,19.8885,en
1469,19125,Mujeres Asesinas is a series that shows the dark side of women who have been mistreated or abused and become cruel murderers. The series shows how violence and death can overcome the feminine mind.,['MX'],Mujeres asesinas,307,9.3733,es
1470,43062,"Our story begins in Bethlehem, an Israelite territory, in the year 1045 B.C. David is 10 years old and is preparing to herd his father Jesse’s flock of sheep. Being the youngest of seven brothers, David is tasked with being the household servant. He’s been relegated beneath his brothers because they all have the honor of being brave warriors for King Saul.",['BR'],Rei Davi,337,3.2612,pt
1471,7458,"The Cartel follows ten friends, all of them members of a dangerous drug cartel, whose ambition for power and money will cause them to eventually kill each other. For it is an undeniable truth that, in this business, you always lose.",['CO'],El Cartel de los Sapos,591,6.4703,es
1472,82809,"Isabel and Diego, two complete strangers, must assume the identity of a married couple in order to flee the state of Sonora.","['MX', 'US']",Falsa identidad,533,13.5834,es
1473,59427,"The further adventures of the Marvel Universe's mightiest general membership superhero team. With an all-star roster consisting of Iron Man, Captain America, Thor, Hulk, Hawkeye, Falcon and, occasionally--when she feels like it and only when she feels like it--Black Widow, the Avengers are a team in the truest sense. The Avengers save the world from the biggest threats imaginable--threats no single super hero could withstand.",['US'],Marvel's Avengers,670,16.4266,en
1474,1950,"After the death of his wife, world-class neurosurgeon Dr. Andrew Brown leaves Manhattan and moves his family to the small town of Everwood, Colorado. There he becomes a small-town doctor and learns parenting on the fly as he raises his talented but resentful 15-year-old son Ephram and his 9-year-old daughter Delia.",['US'],Everwood,214,44.6407,en
1475,103086,"A penniless country boy goes in search of his runaway sister in Bogotá, where he falls for an aspiring singer, but gets tangled up in organized crime.",['CO'],Amar y Vivir,420,2.9031,es
1476,96346,"In 17th-century Italy, a teenager learns about her destiny among a family of witches, just as her boyfriend's father hunts her down for witchcraft.",['IT'],Luna Nera,237,2.6025,it
1477,93693,"Each season of this horror anthology series follows a different group of kids, members of the Midnight Society, as they discover terrifying curses and creatures.",['US'],Are You Afraid of the Dark?,250,4.5561,en
1478,4357,"Mission: Impossible is an American television series that was created and initially produced by Bruce Geller. It chronicles the missions of a team of secret government agents known as the Impossible Missions Force. In the first season, the team is led by Dan Briggs, played by Steven Hill; Jim Phelps, played by Peter Graves, takes charge for the remaining seasons. A hallmark of the series shows Briggs or Phelps receiving his instructions on a recording that then self-destructs, followed by the theme music composed by Lalo Schifrin.

The series aired on the CBS network from September 1966 to March 1973, then returned to television for two seasons on ABC, from 1988 to 1990, retaining only Graves in the cast. It later inspired a popular series of theatrical motion pictures starring Tom Cruise, beginning in 1996.",['US'],Mission: Impossible,303,29.5933,en
1479,65944,"Sakamoto is not a normal high schooler. He’s smart, he’s dashing, he’s popular with girls. Much to the dislike of the male population of his school, who tries every trick in the book to mess Sakamoto up. But in the end, Sakamoto comes out of every trap with style and makes himself look cooler. Does he do this for popularity? Is this just who he is? No one really knows, but haven’t you heard? He’s Sakamoto!",['JP'],坂本ですが？,209,5.0581,ja
1480,67335,A young woman born in a mafia-controlled town seeks revenge on those who wrongfully harmed and imprisoned her family.,"['CO', 'US']",Sin senos sí hay paraíso,2892,25.7016,es
1481,3016,"A woman decides to become a ""pre-paid"" prostitute to raise the required money for a surgery to increase her breast size, and that way, change her poor-life-style, her present and her future.",['CO'],Sin tetas no hay paraíso,258,1.766,es
1482,157065,"Ruthless siblings Roderick and Madeline Usher have built Fortunato Pharmaceuticals into an empire of wealth, privilege and power. But past secrets come to light when the heirs to the Usher dynasty start dying at the hands of a mysterious woman from their youth.",['US'],The Fall of the House of Usher,767,9.5483,en
1483,67384,"Once a powerful lawyer, Billy McBride is now burned out and washed up, spending more time in a bar than a courtroom. When he reluctantly agrees to pursue a wrongful death lawsuit against the biggest client of Cooperman &amp; McBride, the massive law firm he helped create, Billy and his ragtag team uncover a vast and deadly conspiracy, pitting them all in a life or death trial against the ultimate Goliath.",['US'],Goliath,462,36.5421,en
1484,46619,"After 19 years on Death Row for the rape and murder of his teenage girlfriend, Daniel Holden is going home. His conviction has been vacated due to new DNA evidence. Now he has to return to a world he no longer knows and his reentry into the outside world may be as unforgiving as prison. Daniel is haunted by the past, dogged by the present, and uncertain of the future. As he struggles to adapt to his new life, his homecoming reignites the fears of a small town and threatens to shatter his family’s fragile peace. Daniel’s alleged crime divided a community. Will his freedom tear it in half?",['US'],Rectify,285,9.8947,en
1485,45,"This fast-paced and stunt-filled motor show tests whether cars, both mundane and extraordinary, live up to their manufacturers' claims. The long-running show travels to locations around the world, performing extreme stunts and challenges to see what the featured cars are capable of doing. The current hosts are Paddy Mcguinness, Chris Harris and Andrew ""Freddie"" Flintoff.",['GB'],Top Gear,843,37.2265,en
1486,98161,"Young investigative journalist Hilde Lisko moves with her family to the small town her father left behind, only to unearth shocking secrets in her pursuit of the truth.",['US'],Home Before Dark,462,4.5579,en
1487,67683,"Hundreds of years from now, the last surviving humans discover the means of sending consciousness back through time, directly into people in the 21st century. These ""travelers"" assume the lives of seemingly random people, while secretly working as teams to perform missions in order to save humanity from a terrible future.",['CA'],Travelers,832,16.2276,en
1488,66788,"After a teenage girl's perplexing suicide, a classmate receives a series of tapes that unravel the mystery of her tragic choice.",['US'],13 Reasons Why,4483,16.1885,en
1489,146176,"During his glory days, Berlin and a gang assembled in Paris for one of his greatest plans ever: stealing 44 million euros' worth of jewels in one night.",['ES'],Berlín,617,7.2906,es
